VALUE,geometry,idx,lon,lat
58489,POINT (46.91666333333334 10.61666666666667),1906,46.91666333333334,10.616666666666667
28612,POINT (46.99999666666668 10.61666666666667),1907,46.999996666666675,10.616666666666667
49350,POINT (47.00833000000001 10.61666666666667),1908,47.00833000000001,10.616666666666667
24618,POINT (47.01666333333334 10.61666666666667),1909,47.01666333333334,10.616666666666667
36377,POINT (47.02499666666667 10.61666666666667),1910,47.024996666666674,10.616666666666667
36377,POINT (47.03333000000001 10.61666666666667),1911,47.03333000000001,10.616666666666667
50650,POINT (47.04166333333334 10.61666666666667),1912,47.04166333333334,10.616666666666667
121858,POINT (47.04999666666667 10.61666666666667),1913,47.04999666666667,10.616666666666667
19476,POINT (47.10833000000001 10.61666666666667),1914,47.10833000000001,10.616666666666667
119181,POINT (47.11666333333334 10.61666666666667),1915,47.116663333333335,10.616666666666667
19747,POINT (47.12499666666668 10.61666666666667),1916,47.124996666666675,10.616666666666667
19747,POINT (47.13333000000001 10.61666666666667),1917,47.13333000000001,10.616666666666667
4185,POINT (47.14166333333334 10.61666666666667),1918,47.14166333333334,10.616666666666667
2826,POINT (47.15833000000001 10.61666666666667),1919,47.15833000000001,10.616666666666667
7673,POINT (47.16666333333334 10.61666666666667),1920,47.16666333333334,10.616666666666667
7673,POINT (47.17499666666667 10.61666666666667),1921,47.17499666666667,10.616666666666667
13657,POINT (47.18333000000001 10.61666666666667),1922,47.183330000000005,10.616666666666667
3505,POINT (47.20833 10.61666666666667),1923,47.208330000000004,10.616666666666667
23011,POINT (47.21666333333334 10.61666666666667),1924,47.21666333333334,10.616666666666667
23011,POINT (47.22499666666667 10.61666666666667),1925,47.22499666666667,10.616666666666667
6226,POINT (47.23333000000001 10.61666666666667),1926,47.23333000000001,10.616666666666667
16140,POINT (47.24999666666668 10.61666666666667),1927,47.249996666666675,10.616666666666667
10521,POINT (47.29999666666667 10.61666666666667),1928,47.29999666666667,10.616666666666667
8260,POINT (47.31666333333334 10.61666666666667),1929,47.31666333333334,10.616666666666667
8260,POINT (47.32499666666667 10.61666666666667),1930,47.32499666666667,10.616666666666667
58044,POINT (47.34166333333334 10.61666666666667),1931,47.34166333333334,10.616666666666667
864244,POINT (47.34999666666667 10.61666666666667),1932,47.34999666666667,10.616666666666667
2161058,POINT (47.35833000000001 10.61666666666667),1933,47.35833000000001,10.616666666666667
2161058,POINT (47.36666333333334 10.61666666666667),1934,47.366663333333335,10.616666666666667
1060997,POINT (47.37499666666668 10.61666666666667),1935,47.374996666666675,10.616666666666667
3060,POINT (47.42499666666667 10.61666666666667),1936,47.42499666666667,10.616666666666667
4666,POINT (48.91666333333334 10.61666666666667),1937,48.91666333333334,10.616666666666667
2635,POINT (42.89166333333334 10.60833333333333),1938,42.89166333333334,10.608333333333334
17284,POINT (42.97499666666667 10.60833333333333),1939,42.97499666666667,10.608333333333334
1516,POINT (42.98333 10.60833333333333),1940,42.98333,10.608333333333334
111977,POINT (44.02499666666667 10.60833333333333),1941,44.024996666666674,10.608333333333334
346609,POINT (44.03333000000001 10.60833333333333),1942,44.03333000000001,10.608333333333334
1344808,POINT (44.04166333333334 10.60833333333333),1943,44.04166333333334,10.608333333333334
60679,POINT (44.04999666666667 10.60833333333333),1944,44.04999666666667,10.608333333333334
60679,POINT (44.05833000000001 10.60833333333333),1945,44.058330000000005,10.608333333333334
527,POINT (46.23333 10.60833333333333),1946,46.23333,10.608333333333334
1354,POINT (46.24999666666668 10.60833333333333),1947,46.249996666666675,10.608333333333334
12482,POINT (46.25833000000001 10.60833333333333),1948,46.25833000000001,10.608333333333334
12482,POINT (46.26666333333334 10.60833333333333),1949,46.26666333333334,10.608333333333334
57665,POINT (46.46666333333334 10.60833333333333),1950,46.46666333333334,10.608333333333334
16034,POINT (46.63333000000001 10.60833333333333),1951,46.63333000000001,10.608333333333334
2884,POINT (46.69166333333334 10.60833333333333),1952,46.69166333333334,10.608333333333334
2884,POINT (46.69999666666667 10.60833333333333),1953,46.69999666666667,10.608333333333334
821,POINT (46.70833 10.60833333333333),1954,46.708330000000004,10.608333333333334
43700,POINT (46.91666333333334 10.60833333333333),1955,46.91666333333334,10.608333333333334
43549,POINT (46.92499666666667 10.60833333333333),1956,46.92499666666667,10.608333333333334
1120,POINT (46.93333000000001 10.60833333333333),1957,46.933330000000005,10.608333333333334
1120,POINT (46.94166333333334 10.60833333333333),1958,46.94166333333334,10.608333333333334
24869,POINT (46.96666333333334 10.60833333333333),1959,46.96666333333334,10.608333333333334
144648,POINT (46.97499666666667 10.60833333333333),1960,46.97499666666667,10.608333333333334
152157,POINT (46.98333000000001 10.60833333333333),1961,46.98333000000001,10.608333333333334
152157,POINT (46.99166333333334 10.60833333333333),1962,46.991663333333335,10.608333333333334
72455,POINT (46.99999666666668 10.60833333333333),1963,46.999996666666675,10.608333333333334
7007,POINT (47.00833000000001 10.60833333333333),1964,47.00833000000001,10.608333333333334
191,POINT (47.01666333333334 10.60833333333333),1965,47.01666333333334,10.608333333333334
954,POINT (47.04166333333334 10.60833333333333),1966,47.04166333333334,10.608333333333334
17024,POINT (47.04999666666667 10.60833333333333),1967,47.04999666666667,10.608333333333334
18423,POINT (47.10833000000001 10.60833333333333),1968,47.10833000000001,10.608333333333334
68249,POINT (47.11666333333334 10.60833333333333),1969,47.116663333333335,10.608333333333334
12448,POINT (47.12499666666668 10.60833333333333),1970,47.124996666666675,10.608333333333334
12448,POINT (47.13333000000001 10.60833333333333),1971,47.13333000000001,10.608333333333334
6408,POINT (47.14166333333334 10.60833333333333),1972,47.14166333333334,10.608333333333334
7823,POINT (47.15833000000001 10.60833333333333),1973,47.15833000000001,10.608333333333334
2420,POINT (47.19166333333334 10.60833333333333),1974,47.19166333333334,10.608333333333334
149726,POINT (47.20833 10.60833333333333),1975,47.208330000000004,10.608333333333334
120376,POINT (47.21666333333334 10.60833333333333),1976,47.21666333333334,10.608333333333334
120376,POINT (47.22499666666667 10.60833333333333),1977,47.22499666666667,10.608333333333334
9591,POINT (47.23333000000001 10.60833333333333),1978,47.23333000000001,10.608333333333334
2096,POINT (47.24999666666668 10.60833333333333),1979,47.249996666666675,10.608333333333334
479,POINT (47.25833000000001 10.60833333333333),1980,47.25833000000001,10.608333333333334
27555,POINT (47.26666333333334 10.60833333333333),1981,47.26666333333334,10.608333333333334
27555,POINT (47.27499666666667 10.60833333333333),1982,47.274996666666674,10.608333333333334
14588,POINT (47.33333 10.60833333333333),1983,47.333330000000004,10.608333333333334
98267,POINT (47.34166333333334 10.60833333333333),1984,47.34166333333334,10.608333333333334
257395,POINT (47.34999666666667 10.60833333333333),1985,47.34999666666667,10.608333333333334
740584,POINT (47.35833000000001 10.60833333333333),1986,47.35833000000001,10.608333333333334
217016,POINT (47.36666333333334 10.60833333333333),1987,47.366663333333335,10.608333333333334
217016,POINT (47.37499666666668 10.60833333333333),1988,47.374996666666675,10.608333333333334
7643,POINT (47.44166333333334 10.60833333333333),1989,47.44166333333334,10.608333333333334
729,POINT (47.48333000000001 10.60833333333333),1990,47.48333000000001,10.608333333333334
4560,POINT (48.25833000000001 10.60833333333333),1991,48.25833000000001,10.608333333333334
2663,POINT (42.71666333333334 10.6),1992,42.71666333333334,10.600000000000001
2663,POINT (42.72499666666667 10.6),1993,42.72499666666667,10.600000000000001
7537,POINT (42.73333 10.6),1994,42.73333,10.600000000000001
5936,POINT (42.98333 10.6),1995,42.98333,10.600000000000001
895,POINT (42.99166333333334 10.6),1996,42.99166333333334,10.600000000000001
12396,POINT (44.04166333333334 10.6),1997,44.04166333333334,10.600000000000001
33082,POINT (44.04999666666667 10.6),1998,44.04999666666667,10.600000000000001
535514,POINT (44.05833000000001 10.6),1999,44.058330000000005,10.600000000000001
535514,POINT (44.06666333333334 10.6),2000,44.06666333333334,10.600000000000001
9996,POINT (45.73333 10.6),2001,45.73333,10.600000000000001
9996,POINT (45.74166333333334 10.6),2002,45.741663333333335,10.600000000000001
186,POINT (46.28333000000001 10.6),2003,46.28333000000001,10.600000000000001
274,POINT (46.43333000000001 10.6),2004,46.433330000000005,10.600000000000001
12,POINT (46.44166333333334 10.6),2005,46.44166333333334,10.600000000000001
385,POINT (46.47499666666667 10.6),2006,46.47499666666667,10.600000000000001
3119,POINT (46.62499666666668 10.6),2007,46.624996666666675,10.600000000000001
3766,POINT (46.63333000000001 10.6),2008,46.63333000000001,10.600000000000001
956,POINT (46.64166333333334 10.6),2009,46.64166333333334,10.600000000000001
571,POINT (46.78333000000001 10.6),2010,46.78333000000001,10.600000000000001
3975,POINT (46.90833000000001 10.6),2011,46.90833000000001,10.600000000000001
7862,POINT (46.91666333333334 10.6),2012,46.91666333333334,10.600000000000001
954,POINT (46.93333000000001 10.6),2013,46.933330000000005,10.600000000000001
954,POINT (46.94166333333334 10.6),2014,46.94166333333334,10.600000000000001
221878,POINT (46.94999666666667 10.6),2015,46.94999666666667,10.600000000000001
232798,POINT (46.95833 10.6),2016,46.958330000000004,10.600000000000001
53339,POINT (46.96666333333334 10.6),2017,46.96666333333334,10.600000000000001
9647,POINT (46.97499666666667 10.6),2018,46.97499666666667,10.600000000000001
20680,POINT (46.98333000000001 10.6),2019,46.98333000000001,10.600000000000001
20680,POINT (46.99166333333334 10.6),2020,46.991663333333335,10.600000000000001
13790,POINT (47.05833000000001 10.6),2021,47.058330000000005,10.600000000000001
159,POINT (47.06666333333334 10.6),2022,47.06666333333334,10.600000000000001
3820,POINT (47.07499666666667 10.6),2023,47.07499666666667,10.600000000000001
103755,POINT (47.08333 10.6),2024,47.083330000000004,10.600000000000001
103755,POINT (47.09166333333334 10.6),2025,47.09166333333334,10.600000000000001
22347,POINT (47.16666333333334 10.6),2026,47.16666333333334,10.600000000000001
62821,POINT (47.17499666666667 10.6),2027,47.17499666666667,10.600000000000001
62821,POINT (47.18333000000001 10.6),2028,47.183330000000005,10.600000000000001
80436,POINT (47.19166333333334 10.6),2029,47.19166333333334,10.600000000000001
10749,POINT (47.19999666666667 10.6),2030,47.19999666666667,10.600000000000001
227321,POINT (47.21666333333334 10.6),2031,47.21666333333334,10.600000000000001
67164,POINT (47.22499666666667 10.6),2032,47.22499666666667,10.600000000000001
67164,POINT (47.23333000000001 10.6),2033,47.23333000000001,10.600000000000001
47059,POINT (47.25833000000001 10.6),2034,47.25833000000001,10.600000000000001
66197,POINT (47.26666333333334 10.6),2035,47.26666333333334,10.600000000000001
3399,POINT (47.38333000000001 10.6),2036,47.38333000000001,10.600000000000001
8851,POINT (47.48333000000001 10.6),2037,47.48333000000001,10.600000000000001
1773,POINT (47.49166333333334 10.6),2038,47.491663333333335,10.600000000000001
41709,POINT (48.20833 10.6),2039,48.208330000000004,10.600000000000001
2097,POINT (48.49999666666668 10.6),2040,48.499996666666675,10.600000000000001
531,POINT (42.71666333333334 10.59166666666667),2041,42.71666333333334,10.591666666666667
531,POINT (42.72499666666667 10.59166666666667),2042,42.72499666666667,10.591666666666667
2608,POINT (42.80833000000001 10.59166666666667),2043,42.808330000000005,10.591666666666667
2608,POINT (42.81666333333334 10.59166666666667),2044,42.81666333333334,10.591666666666667
35702,POINT (42.98333 10.59166666666667),2045,42.98333,10.591666666666667
9576,POINT (42.99166333333334 10.59166666666667),2046,42.99166333333334,10.591666666666667
253,POINT (43.14166333333334 10.59166666666667),2047,43.14166333333334,10.591666666666667
35213,POINT (44.02499666666667 10.59166666666667),2048,44.024996666666674,10.591666666666667
1331,POINT (44.03333000000001 10.59166666666667),2049,44.03333000000001,10.591666666666667
422,POINT (44.04166333333334 10.59166666666667),2050,44.04166333333334,10.591666666666667
42898,POINT (44.04999666666667 10.59166666666667),2051,44.04999666666667,10.591666666666667
37911,POINT (44.05833000000001 10.59166666666667),2052,44.058330000000005,10.591666666666667
37911,POINT (44.06666333333334 10.59166666666667),2053,44.06666333333334,10.591666666666667
219871,POINT (44.07499666666667 10.59166666666667),2054,44.07499666666667,10.591666666666667
2387,POINT (46.28333000000001 10.59166666666667),2055,46.28333000000001,10.591666666666667
656,POINT (46.54166333333334 10.59166666666667),2056,46.54166333333334,10.591666666666667
30322,POINT (46.54999666666667 10.59166666666667),2057,46.54999666666667,10.591666666666667
4682,POINT (46.55833000000001 10.59166666666667),2058,46.558330000000005,10.591666666666667
4682,POINT (46.56666333333334 10.59166666666667),2059,46.56666333333334,10.591666666666667
5152,POINT (46.64166333333334 10.59166666666667),2060,46.64166333333334,10.591666666666667
146,POINT (46.74166333333334 10.59166666666667),2061,46.741663333333335,10.591666666666667
609,POINT (46.74999666666668 10.59166666666667),2062,46.749996666666675,10.591666666666667
609,POINT (46.75833000000001 10.59166666666667),2063,46.75833000000001,10.591666666666667
141,POINT (46.77499666666667 10.59166666666667),2064,46.774996666666674,10.591666666666667
1698,POINT (46.78333000000001 10.59166666666667),2065,46.78333000000001,10.591666666666667
384,POINT (46.79166333333334 10.59166666666667),2066,46.79166333333334,10.591666666666667
828,POINT (46.79999666666667 10.59166666666667),2067,46.79999666666667,10.591666666666667
828,POINT (46.80833000000001 10.59166666666667),2068,46.808330000000005,10.591666666666667
375,POINT (46.92499666666667 10.59166666666667),2069,46.92499666666667,10.591666666666667
14597,POINT (46.93333000000001 10.59166666666667),2070,46.933330000000005,10.591666666666667
3526,POINT (46.94166333333334 10.59166666666667),2071,46.94166333333334,10.591666666666667
3526,POINT (46.94999666666667 10.59166666666667),2072,46.94999666666667,10.591666666666667
2245,POINT (46.95833 10.59166666666667),2073,46.958330000000004,10.591666666666667
62007,POINT (46.96666333333334 10.59166666666667),2074,46.96666333333334,10.591666666666667
53484,POINT (46.97499666666667 10.59166666666667),2075,46.97499666666667,10.591666666666667
6527,POINT (47.04999666666667 10.59166666666667),2076,47.04999666666667,10.591666666666667
975,POINT (47.07499666666667 10.59166666666667),2077,47.07499666666667,10.591666666666667
9086,POINT (47.08333 10.59166666666667),2078,47.083330000000004,10.591666666666667
9086,POINT (47.09166333333334 10.59166666666667),2079,47.09166333333334,10.591666666666667
83385,POINT (47.09999666666667 10.59166666666667),2080,47.09999666666667,10.591666666666667
1417,POINT (47.10833000000001 10.59166666666667),2081,47.10833000000001,10.591666666666667
22439,POINT (47.11666333333334 10.59166666666667),2082,47.116663333333335,10.591666666666667
3048,POINT (47.12499666666668 10.59166666666667),2083,47.124996666666675,10.591666666666667
146239,POINT (47.16666333333334 10.59166666666667),2084,47.16666333333334,10.591666666666667
103471,POINT (47.17499666666667 10.59166666666667),2085,47.17499666666667,10.591666666666667
400317,POINT (47.18333000000001 10.59166666666667),2086,47.183330000000005,10.591666666666667
400317,POINT (47.19166333333334 10.59166666666667),2087,47.19166333333334,10.591666666666667
307092,POINT (47.19999666666667 10.59166666666667),2088,47.19999666666667,10.591666666666667
65779,POINT (47.21666333333334 10.59166666666667),2089,47.21666333333334,10.591666666666667
20103,POINT (47.34166333333334 10.59166666666667),2090,47.34166333333334,10.591666666666667
3549,POINT (47.34999666666667 10.59166666666667),2091,47.34999666666667,10.591666666666667
3939,POINT (47.35833000000001 10.59166666666667),2092,47.35833000000001,10.591666666666667
15494,POINT (47.37499666666668 10.59166666666667),2093,47.374996666666675,10.591666666666667
15494,POINT (47.38333000000001 10.59166666666667),2094,47.38333000000001,10.591666666666667
1792,POINT (47.49166333333334 10.59166666666667),2095,47.491663333333335,10.591666666666667
181089,POINT (47.54166333333334 10.59166666666667),2096,47.54166333333334,10.591666666666667
4319,POINT (48.49999666666668 10.59166666666667),2097,48.499996666666675,10.591666666666667
15555,POINT (48.51666333333334 10.59166666666667),2098,48.51666333333334,10.591666666666667
1144,POINT (42.71666333333334 10.58333333333333),2099,42.71666333333334,10.583333333333334
1144,POINT (42.72499666666667 10.58333333333333),2100,42.72499666666667,10.583333333333334
1638,POINT (42.89999666666667 10.58333333333333),2101,42.899996666666674,10.583333333333334
850,POINT (43.12499666666668 10.58333333333333),2102,43.124996666666675,10.583333333333334
2629,POINT (44.04999666666667 10.58333333333333),2103,44.04999666666667,10.583333333333334
2217,POINT (44.05833000000001 10.58333333333333),2104,44.058330000000005,10.583333333333334
150932,POINT (44.06666333333334 10.58333333333333),2105,44.06666333333334,10.583333333333334
150932,POINT (44.07499666666667 10.58333333333333),2106,44.07499666666667,10.583333333333334
853,POINT (46.29166333333334 10.58333333333333),2107,46.29166333333334,10.583333333333334
1895,POINT (46.29999666666667 10.58333333333333),2108,46.29999666666667,10.583333333333334
13700,POINT (46.52499666666667 10.58333333333333),2109,46.524996666666674,10.583333333333334
456,POINT (46.53333000000001 10.58333333333333),2110,46.53333000000001,10.583333333333334
1480,POINT (46.54166333333334 10.58333333333333),2111,46.54166333333334,10.583333333333334
22877,POINT (46.54999666666667 10.58333333333333),2112,46.54999666666667,10.583333333333334
78335,POINT (46.55833000000001 10.58333333333333),2113,46.558330000000005,10.583333333333334
78335,POINT (46.56666333333334 10.58333333333333),2114,46.56666333333334,10.583333333333334
6223,POINT (46.57499666666667 10.58333333333333),2115,46.57499666666667,10.583333333333334
53115,POINT (46.58333 10.58333333333333),2116,46.583330000000004,10.583333333333334
1231,POINT (46.59166333333334 10.58333333333333),2117,46.59166333333334,10.583333333333334
10859,POINT (46.64166333333334 10.58333333333333),2118,46.64166333333334,10.583333333333334
3373,POINT (46.74166333333334 10.58333333333333),2119,46.741663333333335,10.583333333333334
1733,POINT (46.78333000000001 10.58333333333333),2120,46.78333000000001,10.583333333333334
381,POINT (46.79166333333334 10.58333333333333),2121,46.79166333333334,10.583333333333334
993,POINT (46.92499666666667 10.58333333333333),2122,46.92499666666667,10.583333333333334
34450,POINT (46.96666333333334 10.58333333333333),2123,46.96666333333334,10.583333333333334
4956,POINT (47.07499666666667 10.58333333333333),2124,47.07499666666667,10.583333333333334
3808,POINT (47.09166333333334 10.58333333333333),2125,47.09166333333334,10.583333333333334
3808,POINT (47.09999666666667 10.58333333333333),2126,47.09999666666667,10.583333333333334
454,POINT (47.11666333333334 10.58333333333333),2127,47.116663333333335,10.583333333333334
51602,POINT (47.12499666666668 10.58333333333333),2128,47.124996666666675,10.583333333333334
27345,POINT (47.13333000000001 10.58333333333333),2129,47.13333000000001,10.583333333333334
27345,POINT (47.14166333333334 10.58333333333333),2130,47.14166333333334,10.583333333333334
14034,POINT (47.14999666666667 10.58333333333333),2131,47.149996666666674,10.583333333333334
34996,POINT (47.15833000000001 10.58333333333333),2132,47.15833000000001,10.583333333333334
14722,POINT (47.16666333333334 10.58333333333333),2133,47.16666333333334,10.583333333333334
145438,POINT (47.17499666666667 10.58333333333333),2134,47.17499666666667,10.583333333333334
315295,POINT (47.18333000000001 10.58333333333333),2135,47.183330000000005,10.583333333333334
315295,POINT (47.19166333333334 10.58333333333333),2136,47.19166333333334,10.583333333333334
6699,POINT (47.19999666666667 10.58333333333333),2137,47.19999666666667,10.583333333333334
2789,POINT (47.44999666666667 10.58333333333333),2138,47.44999666666667,10.583333333333334
1796,POINT (47.55833000000001 10.58333333333333),2139,47.558330000000005,10.583333333333334
26709,POINT (48.50833000000001 10.58333333333333),2140,48.50833000000001,10.583333333333334
2303,POINT (48.59166333333334 10.58333333333333),2141,48.59166333333334,10.583333333333334
1650,POINT (42.74999666666668 10.575),2142,42.749996666666675,10.575000000000001
93,POINT (42.84166333333334 10.575),2143,42.84166333333334,10.575000000000001
587,POINT (43.03333000000001 10.575),2144,43.03333000000001,10.575000000000001
1968,POINT (43.12499666666668 10.575),2145,43.124996666666675,10.575000000000001
106,POINT (43.14166333333334 10.575),2146,43.14166333333334,10.575000000000001
1418,POINT (43.96666333333334 10.575),2147,43.96666333333334,10.575000000000001
47157,POINT (44.06666333333334 10.575),2148,44.06666333333334,10.575000000000001
47157,POINT (44.07499666666667 10.575),2149,44.07499666666667,10.575000000000001
244461,POINT (44.08333 10.575),2150,44.083330000000004,10.575000000000001
530,POINT (46.29999666666667 10.575),2151,46.29999666666667,10.575000000000001
8690,POINT (46.51666333333334 10.575),2152,46.51666333333334,10.575000000000001
8690,POINT (46.52499666666667 10.575),2153,46.524996666666674,10.575000000000001
59754,POINT (46.54166333333334 10.575),2154,46.54166333333334,10.575000000000001
75514,POINT (46.54999666666667 10.575),2155,46.54999666666667,10.575000000000001
23090,POINT (46.55833000000001 10.575),2156,46.558330000000005,10.575000000000001
21622,POINT (46.56666333333334 10.575),2157,46.56666333333334,10.575000000000001
21622,POINT (46.57499666666667 10.575),2158,46.57499666666667,10.575000000000001
72599,POINT (46.58333 10.575),2159,46.583330000000004,10.575000000000001
39424,POINT (46.59166333333334 10.575),2160,46.59166333333334,10.575000000000001
198,POINT (46.63333000000001 10.575),2161,46.63333000000001,10.575000000000001
14208,POINT (46.64166333333334 10.575),2162,46.64166333333334,10.575000000000001
1827,POINT (46.74166333333334 10.575),2163,46.741663333333335,10.575000000000001
3304,POINT (46.75833000000001 10.575),2164,46.75833000000001,10.575000000000001
3304,POINT (46.76666333333334 10.575),2165,46.76666333333334,10.575000000000001
195,POINT (46.79166333333334 10.575),2166,46.79166333333334,10.575000000000001
2213,POINT (46.92499666666667 10.575),2167,46.92499666666667,10.575000000000001
1809,POINT (46.94166333333334 10.575),2168,46.94166333333334,10.575000000000001
43054,POINT (46.96666333333334 10.575),2169,46.96666333333334,10.575000000000001
2013,POINT (47.03333000000001 10.575),2170,47.03333000000001,10.575000000000001
7641,POINT (47.07499666666667 10.575),2171,47.07499666666667,10.575000000000001
8817,POINT (47.13333000000001 10.575),2172,47.13333000000001,10.575000000000001
12449,POINT (47.15833000000001 10.575),2173,47.15833000000001,10.575000000000001
123845,POINT (47.16666333333334 10.575),2174,47.16666333333334,10.575000000000001
54103,POINT (47.17499666666667 10.575),2175,47.17499666666667,10.575000000000001
19075,POINT (47.18333000000001 10.575),2176,47.183330000000005,10.575000000000001
3583,POINT (47.44999666666667 10.575),2177,47.44999666666667,10.575000000000001
3410,POINT (47.55833000000001 10.575),2178,47.558330000000005,10.575000000000001
5475,POINT (48.58333 10.575),2179,48.583330000000004,10.575000000000001
5475,POINT (48.59166333333334 10.575),2180,48.59166333333334,10.575000000000001
479,POINT (42.74999666666668 10.56666666666667),2181,42.749996666666675,10.566666666666666
73,POINT (42.84166333333334 10.56666666666667),2182,42.84166333333334,10.566666666666666
4811,POINT (42.84999666666667 10.56666666666667),2183,42.84999666666667,10.566666666666666
667,POINT (42.85833 10.56666666666667),2184,42.85833,10.566666666666666
4131,POINT (43.96666333333334 10.56666666666667),2185,43.96666333333334,10.566666666666666
2636,POINT (44.00833000000001 10.56666666666667),2186,44.00833000000001,10.566666666666666
5736,POINT (44.06666333333334 10.56666666666667),2187,44.06666333333334,10.566666666666666
121621,POINT (44.07499666666667 10.56666666666667),2188,44.07499666666667,10.566666666666666
121621,POINT (44.08333 10.56666666666667),2189,44.083330000000004,10.566666666666666
642686,POINT (44.09166333333334 10.56666666666667),2190,44.09166333333334,10.566666666666666
253744,POINT (44.09999666666667 10.56666666666667),2191,44.09999666666667,10.566666666666666
147979,POINT (45.83333 10.56666666666667),2192,45.833330000000004,10.566666666666666
22374,POINT (45.91666333333334 10.56666666666667),2193,45.91666333333334,10.566666666666666
171,POINT (46.49166333333334 10.56666666666667),2194,46.491663333333335,10.566666666666666
912,POINT (46.49999666666668 10.56666666666667),2195,46.499996666666675,10.566666666666666
171,POINT (46.50833000000001 10.56666666666667),2196,46.50833000000001,10.566666666666666
51550,POINT (46.54166333333334 10.56666666666667),2197,46.54166333333334,10.566666666666666
14151,POINT (46.54999666666667 10.56666666666667),2198,46.54999666666667,10.566666666666666
44483,POINT (46.55833000000001 10.56666666666667),2199,46.558330000000005,10.566666666666666
25874,POINT (46.56666333333334 10.56666666666667),2200,46.56666333333334,10.566666666666666
25874,POINT (46.57499666666667 10.56666666666667),2201,46.57499666666667,10.566666666666666
16115,POINT (46.58333 10.56666666666667),2202,46.583330000000004,10.566666666666666
19502,POINT (46.59166333333334 10.56666666666667),2203,46.59166333333334,10.566666666666666
1846,POINT (46.59999666666667 10.56666666666667),2204,46.59999666666667,10.566666666666666
8608,POINT (46.63333000000001 10.56666666666667),2205,46.63333000000001,10.566666666666666
18798,POINT (46.64166333333334 10.56666666666667),2206,46.64166333333334,10.566666666666666
89,POINT (46.74166333333334 10.56666666666667),2207,46.741663333333335,10.566666666666666
331,POINT (46.79166333333334 10.56666666666667),2208,46.79166333333334,10.566666666666666
3149,POINT (46.94166333333334 10.56666666666667),2209,46.94166333333334,10.566666666666666
2769,POINT (46.94999666666667 10.56666666666667),2210,46.94999666666667,10.566666666666666
2769,POINT (46.95833 10.56666666666667),2211,46.958330000000004,10.566666666666666
165957,POINT (46.96666333333334 10.56666666666667),2212,46.96666333333334,10.566666666666666
10484,POINT (47.09166333333334 10.56666666666667),2213,47.09166333333334,10.566666666666666
10484,POINT (47.09999666666667 10.56666666666667),2214,47.09999666666667,10.566666666666666
46749,POINT (47.10833000000001 10.56666666666667),2215,47.10833000000001,10.566666666666666
33704,POINT (47.11666333333334 10.56666666666667),2216,47.116663333333335,10.566666666666666
5071,POINT (47.12499666666668 10.56666666666667),2217,47.124996666666675,10.566666666666666
2512,POINT (47.14166333333334 10.56666666666667),2218,47.14166333333334,10.566666666666666
2512,POINT (47.14999666666667 10.56666666666667),2219,47.149996666666674,10.566666666666666
31389,POINT (47.15833000000001 10.56666666666667),2220,47.15833000000001,10.566666666666666
17757,POINT (47.16666333333334 10.56666666666667),2221,47.16666333333334,10.566666666666666
6222,POINT (48.44166333333334 10.56666666666667),2222,48.44166333333334,10.566666666666666
6222,POINT (48.44999666666667 10.56666666666667),2223,48.44999666666667,10.566666666666666
5969,POINT (42.84166333333334 10.55833333333333),2224,42.84166333333334,10.558333333333334
5579,POINT (42.84999666666667 10.55833333333333),2225,42.84999666666667,10.558333333333334
15402,POINT (43.84999666666667 10.55833333333333),2226,43.84999666666667,10.558333333333334
2272,POINT (43.96666333333334 10.55833333333333),2227,43.96666333333334,10.558333333333334
197600,POINT (44.09166333333334 10.55833333333333),2228,44.09166333333334,10.558333333333334
621843,POINT (44.09999666666667 10.55833333333333),2229,44.09999666666667,10.558333333333334
741885,POINT (44.10833 10.55833333333333),2230,44.10833,10.558333333333334
60729,POINT (45.91666333333334 10.55833333333333),2231,45.91666333333334,10.558333333333334
1099,POINT (46.49166333333334 10.55833333333333),2232,46.491663333333335,10.558333333333334
8040,POINT (46.49999666666668 10.55833333333333),2233,46.499996666666675,10.558333333333334
2490,POINT (46.55833000000001 10.55833333333333),2234,46.558330000000005,10.558333333333334
28914,POINT (46.56666333333334 10.55833333333333),2235,46.56666333333334,10.558333333333334
3608,POINT (46.57499666666667 10.55833333333333),2236,46.57499666666667,10.558333333333334
3608,POINT (46.58333 10.55833333333333),2237,46.583330000000004,10.558333333333334
2685,POINT (46.59166333333334 10.55833333333333),2238,46.59166333333334,10.558333333333334
1833,POINT (46.60833 10.55833333333333),2239,46.60833,10.558333333333334
17427,POINT (46.63333000000001 10.55833333333333),2240,46.63333000000001,10.558333333333334
4851,POINT (46.64166333333334 10.55833333333333),2241,46.64166333333334,10.558333333333334
1638,POINT (46.71666333333334 10.55833333333333),2242,46.71666333333334,10.558333333333334
1638,POINT (46.72499666666667 10.55833333333333),2243,46.72499666666667,10.558333333333334
2218,POINT (46.73333000000001 10.55833333333333),2244,46.73333000000001,10.558333333333334
127,POINT (46.74166333333334 10.55833333333333),2245,46.741663333333335,10.558333333333334
351,POINT (46.74999666666668 10.55833333333333),2246,46.749996666666675,10.558333333333334
1221,POINT (46.75833000000001 10.55833333333333),2247,46.75833000000001,10.558333333333334
6060,POINT (46.78333000000001 10.55833333333333),2248,46.78333000000001,10.558333333333334
549,POINT (46.80833000000001 10.55833333333333),2249,46.808330000000005,10.558333333333334
549,POINT (46.81666333333334 10.55833333333333),2250,46.81666333333334,10.558333333333334
